MetaG.module	MetaB.module	Species	delta.spearman.r
MetaG_P00564	MetaB_MEgreen	Neisseria_mucosa	-0.00647093
MetaG_P00564	MetaB_MEgreen	Neisseria_subflava	-0.01531485
MetaG_P00564	MetaB_MEgreen	Parvimonas_micra	-0.00190921
MetaG_P00564	MetaB_MEgreen	Porphyromonas_gingivalis	0.0005114
MetaG_P00564	MetaB_MEgreen	Prevotella_denticola	-0.00487209
MetaG_P00564	MetaB_MEgreen	Prevotella_intermedia	-0.00429629
MetaG_P00564	MetaB_MEgreen	Prevotella_jejuni	-0.00184772
MetaG_P00564	MetaB_MEgreen	Prevotella_melaninogenica	-0.01016614
MetaG_P00564	MetaB_MEgreen	Prevotella_oris	-0.00572182
MetaG_P00564	MetaB_MEgreen	Pseudomonas_aeruginosa	0.0360716
MetaG_P00564	MetaB_MEgreen	Pseudomonas_putida	-0.01849575
MetaG_P00564	MetaB_MEgreen	Ralstonia_mannitolilytica	-0.0108873
MetaG_P00564	MetaB_MEgreen	Rothia_dentocariosa	-0.00342979
MetaG_P00564	MetaB_MEgreen	Rothia_mucilaginosa	-0.00454226
MetaG_P00564	MetaB_MEgreen	Ruania_sp_HY168	0.00181954
MetaG_P00564	MetaB_MEgreen	Ruminococcus_bicirculans	-0.00484973
MetaG_P00564	MetaB_MEgreen	Saccharibacteria	-0.0035975
MetaG_P00564	MetaB_MEgreen	Schaalia_odontolytica	-0.00482737
MetaG_P00564	MetaB_MEgreen	Selenomonas_sp_oral_taxon_126	-0.00558766
MetaG_P00564	MetaB_MEgreen	Selenomonas_sp_oral_taxon_920	-0.0050398
MetaG_P00564	MetaB_MEgreen	Sneathia_amnii	-0.00507894
MetaG_P00564	MetaB_MEgreen	Streptococcus_gordonii	-0.00464289
MetaG_P00564	MetaB_MEgreen	Streptococcus_intermedius	-0.00547026
MetaG_P00564	MetaB_MEgreen	Streptococcus_mitis	-0.00979718
MetaG_P00564	MetaB_MEgreen	Streptococcus_pneumoniae	-0.01026677
MetaG_P00564	MetaB_MEgreen	Streptococcus_salivarius	-0.00825425
MetaG_P00564	MetaB_MEgreen	Streptococcus_sanguinis	-0.0031335
MetaG_P00564	MetaB_MEgreen	Streptococcus_sp_LPB0220	-0.00335711
MetaG_P00564	MetaB_MEgreen	Streptococcus_sp_oral_taxon_431	-0.00334593
MetaG_P00564	MetaB_MEgreen	Tannerella_sp_oral_taxon_HOT-286	-0.0057386
MetaG_P00564	MetaB_MEgreen	Treponema_putidum	-0.0055653
MetaG_P00564	MetaB_MEgreen	Treponema_sp_OMZ_838	-0.00554852
MetaG_P00564	MetaB_MEgreen	Veillonella_atypica	-0.00643739
MetaG_P00564	MetaB_MEgreen	Veillonella_dispar	-0.00534727
MetaG_P00564	MetaB_MEgreen	Veillonella_parvula	-0.00526342
MetaG_P00564	MetaB_MEmidnightblue	Acinetobacter_baumannii	-0.00363372
MetaG_P00564	MetaB_MEmidnightblue	Actinomyces_oris	0.00201252
MetaG_P00564	MetaB_MEmidnightblue	Actinomyces_pacaensis	-0.0017945
MetaG_P00564	MetaB_MEmidnightblue	Actinomyces_sp_oral_taxon_897	-0.00128019
MetaG_P00564	MetaB_MEmidnightblue	Actinomyces_viscosus	-0.00299642
MetaG_P00564	MetaB_MEmidnightblue	Aggregatibacter_aphrophilus	-0.00055344
MetaG_P00564	MetaB_MEmidnightblue	Bacteroides_heparinolyticus	-0.00103421
MetaG_P00564	MetaB_MEmidnightblue	Campylobacter_concisus	-0.00277281
MetaG_P00564	MetaB_MEmidnightblue	Campylobacter_showae	-0.00134727
MetaG_P00564	MetaB_MEmidnightblue	Capnocytophaga_gingivalis	-0.00074911
MetaG_P00564	MetaB_MEmidnightblue	Capnocytophaga_leadbetteri	-0.00258833
MetaG_P00564	MetaB_MEmidnightblue	Escherichia_coli	-0.030786002
MetaG_P00564	MetaB_MEmidnightblue	Fusobacterium_necrophorum	-0.00130814
MetaG_P00564	MetaB_MEmidnightblue	Fusobacterium_periodonticum	-0.00140877
MetaG_P00564	MetaB_MEmidnightblue	Gardnerella_vaginalis	-0.00128019
MetaG_P00564	MetaB_MEmidnightblue	Gemella_haemolysans	-0.00070438
MetaG_P00564	MetaB_MEmidnightblue	Gemella_morbillorum	0.00043605
MetaG_P00564	MetaB_MEmidnightblue	Haemophilus_influenzae	0.00270572
MetaG_P00564	MetaB_MEmidnightblue	Haemophilus_parahaemolyticus	0.00107335
MetaG_P00564	MetaB_MEmidnightblue	Haemophilus_parainfluenzae	-0.01008497
MetaG_P00564	MetaB_MEmidnightblue	Lachnoanaerobaculum_umeaense	-0.00117956
MetaG_P00564	MetaB_MEmidnightblue	Lachnospiraceae_bacterium	-0.0022585
MetaG_P00564	MetaB_MEmidnightblue	Lachnospiraceae_bacterium_GAM79	-0.00140877
MetaG_P00564	MetaB_MEmidnightblue	Lachnospiraceae_bacterium_oral_taxon_500	-0.00020125
MetaG_P00564	MetaB_MEmidnightblue	Lactobacillus_salivarius	0.00079383
MetaG_P00564	MetaB_MEmidnightblue	Lautropia_mirabilis	0.00117956
MetaG_P00564	MetaB_MEmidnightblue	Leptotrichia_sp_oral_taxon_212	-0.00257156
MetaG_P00564	MetaB_MEmidnightblue	Leptotrichia_sp_oral_taxon_498	-0.00116838
MetaG_P00564	MetaB_MEmidnightblue	Leptotrichia_wadei	-0.00116279
MetaG_P00564	MetaB_MEmidnightblue	Megasphaera_hexanoica	-0.00304114
MetaG_P00564	MetaB_MEmidnightblue	Mogibacterium_diversum	0.0004025
MetaG_P00564	MetaB_MEmidnightblue	Moraxella_catarrhalis	0.0044555
MetaG_P00564	MetaB_MEmidnightblue	Neisseria_elongata	-0.00126342
MetaG_P00564	MetaB_MEmidnightblue	Neisseria_meningitidis	-0.00088327
MetaG_P00564	MetaB_MEmidnightblue	Neisseria_mucosa	-0.00081619
MetaG_P00564	MetaB_MEmidnightblue	Neisseria_subflava	-0.015798301
MetaG_P00564	MetaB_MEmidnightblue	Parvimonas_micra	0.00193426
MetaG_P00564	MetaB_MEmidnightblue	Porphyromonas_gingivalis	0.00273368
MetaG_P00564	MetaB_MEmidnightblue	Prevotella_denticola	0.00027393
MetaG_P00564	MetaB_MEmidnightblue	Prevotella_intermedia	-0.000464
MetaG_P00564	MetaB_MEmidnightblue	Prevotella_jejuni	-0.00050872
MetaG_P00564	MetaB_MEmidnightblue	Prevotella_melaninogenica	-0.00154293
MetaG_P00564	MetaB_MEmidnightblue	Prevotella_oris	-0.00019007
MetaG_P00564	MetaB_MEmidnightblue	Pseudomonas_aeruginosa	0.03903175
MetaG_P00564	MetaB_MEmidnightblue	Pseudomonas_putida	-0.0056127
MetaG_P00564	MetaB_MEmidnightblue	Ralstonia_mannitolilytica	-0.00256597
MetaG_P00564	MetaB_MEmidnightblue	Rothia_dentocariosa	-0.00197898
MetaG_P00564	MetaB_MEmidnightblue	Rothia_mucilaginosa	-0.00094477
MetaG_P00564	MetaB_MEmidnightblue	Ruania_sp_HY168	0.00474061
MetaG_P00564	MetaB_MEmidnightblue	Ruminococcus_bicirculans	2.79E-05
MetaG_P00564	MetaB_MEmidnightblue	Saccharibacteria	-0.00467352
MetaG_P00564	MetaB_MEmidnightblue	Schaalia_odontolytica	-3.35E-05
MetaG_P00564	MetaB_MEmidnightblue	Selenomonas_sp_oral_taxon_126	-0.00152616
MetaG_P00564	MetaB_MEmidnightblue	Selenomonas_sp_oral_taxon_920	-0.00070438
MetaG_P00564	MetaB_MEmidnightblue	Sneathia_amnii	-0.00064289
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_gordonii	-0.00237589
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_intermedius	-0.00128019
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_mitis	-0.00187835
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_pneumoniae	0.00431574
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_salivarius	-0.0018504
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_sanguinis	0.00465675
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_sp_LPB0220	0.0007547
MetaG_P00564	MetaB_MEmidnightblue	Streptococcus_sp_oral_taxon_431	-0.00252683
MetaG_P00564	MetaB_MEmidnightblue	Tannerella_sp_oral_taxon_HOT-286	-0.0016771
MetaG_P00564	MetaB_MEmidnightblue	Treponema_putidum	-0.00147026
MetaG_P00564	MetaB_MEmidnightblue	Treponema_sp_OMZ_838	-0.00290698
MetaG_P00564	MetaB_MEmidnightblue	Veillonella_atypica	-0.00314736
MetaG_P00564	MetaB_MEmidnightblue	Veillonella_dispar	-0.00026834
MetaG_P00564	MetaB_MEmidnightblue	Veillonella_parvula	-0.00076588
MetaG_P00564	MetaB_MEwhite	Acinetobacter_baumannii	-0.008530296
MetaG_P00564	MetaB_MEwhite	Actinomyces_oris	-0.021891194
MetaG_P00564	MetaB_MEwhite	Actinomyces_pacaensis	-0.011568121
MetaG_P00564	MetaB_MEwhite	Actinomyces_sp_oral_taxon_897	-0.012417602
MetaG_P00564	MetaB_MEwhite	Actinomyces_viscosus	-0.009582919
MetaG_P00564	MetaB_MEwhite	Aggregatibacter_aphrophilus	-0.013617969
MetaG_P00564	MetaB_MEwhite	Bacteroides_heparinolyticus	-0.012823885
MetaG_P00564	MetaB_MEwhite	Campylobacter_concisus	-0.009952254
MetaG_P00564	MetaB_MEwhite	Campylobacter_showae	-0.012306807
MetaG_P00564	MetaB_MEwhite	Capnocytophaga_gingivalis	-0.013294783
MetaG_P00564	MetaB_MEwhite	Capnocytophaga_leadbetteri	-0.010256958
MetaG_P00564	MetaB_MEwhite	Escherichia_coli	0.006586453
MetaG_P00564	MetaB_MEwhite	Fusobacterium_necrophorum	-0.012371437
MetaG_P00564	MetaB_MEwhite	Fusobacterium_periodonticum	-0.012205228
MetaG_P00564	MetaB_MEwhite	Gardnerella_vaginalis	-0.012417602
MetaG_P00564	MetaB_MEwhite	Gemella_haemolysans	-0.013368663
MetaG_P00564	MetaB_MEwhite	Gemella_morbillorum	-0.015252302
MetaG_P00564	MetaB_MEwhite	Haemophilus_influenzae	-0.018001097
MetaG_P00564	MetaB_MEwhite	Haemophilus_parahaemolyticus	-0.016304925
MetaG_P00564	MetaB_MEwhite	Haemophilus_parainfluenzae	-0.001965189
MetaG_P00564	MetaB_MEwhite	Lachnoanaerobaculum_umeaense	-0.012583812
MetaG_P00564	MetaB_MEwhite	Lachnospiraceae_bacterium	-0.010801736
MetaG_P00564	MetaB_MEwhite	Lachnospiraceae_bacterium_GAM79	-0.012205228
MetaG_P00564	MetaB_MEwhite	Lachnospiraceae_bacterium_oral_taxon_500	-0.014199679
MetaG_P00564	MetaB_MEwhite	Lactobacillus_salivarius	-0.015843244
MetaG_P00564	MetaB_MEwhite	Lautropia_mirabilis	-0.016480351
MetaG_P00564	MetaB_MEwhite	Leptotrichia_sp_oral_taxon_212	-0.010284657
MetaG_P00564	MetaB_MEwhite	Leptotrichia_sp_oral_taxon_498	-0.012602278
MetaG_P00564	MetaB_MEwhite	Leptotrichia_wadei	-0.012611511
MetaG_P00564	MetaB_MEwhite	Megasphaera_hexanoica	-0.009509056
MetaG_P00564	MetaB_MEwhite	Mogibacterium_diversum	-0.015196887
MetaG_P00564	MetaB_MEwhite	Moraxella_catarrhalis	-0.017856144
MetaG_P00564	MetaB_MEwhite	Neisseria_elongata	-0.012445301
MetaG_P00564	MetaB_MEwhite	Neisseria_meningitidis	-0.013073192
MetaG_P00564	MetaB_MEwhite	Neisseria_mucosa	-0.013183987
MetaG_P00564	MetaB_MEwhite	Neisseria_subflava	0.00001318
MetaG_P00564	MetaB_MEwhite	Parvimonas_micra	-0.017726883
MetaG_P00564	MetaB_MEwhite	Porphyromonas_gingivalis	-0.019608338
MetaG_P00564	MetaB_MEwhite	Prevotella_denticola	-0.014984529
MetaG_P00564	MetaB_MEwhite	Prevotella_intermedia	-0.013765697
MetaG_P00564	MetaB_MEwhite	Prevotella_jejuni	-0.013691833
MetaG_P00564	MetaB_MEwhite	Prevotella_melaninogenica	-0.011983637
MetaG_P00564	MetaB_MEwhite	Prevotella_oris	-0.014218144
MetaG_P00564	MetaB_MEwhite	Pseudomonas_aeruginosa	-0.0283903
MetaG_P00564	MetaB_MEwhite	Pseudomonas_putida	-0.009333613
MetaG_P00564	MetaB_MEwhite	Ralstonia_mannitolilytica	-0.01029389
MetaG_P00564	MetaB_MEwhite	Rothia_dentocariosa	-0.011263416
MetaG_P00564	MetaB_MEwhite	Rothia_mucilaginosa	-0.012971613
MetaG_P00564	MetaB_MEwhite	Ruania_sp_HY168	-0.015315084
MetaG_P00564	MetaB_MEwhite	Ruminococcus_bicirculans	-1.46E-02
MetaG_P00564	MetaB_MEwhite	Saccharibacteria	-0.006812867
MetaG_P00564	MetaB_MEwhite	Schaalia_odontolytica	-1.45E-02
MetaG_P00564	MetaB_MEwhite	Selenomonas_sp_oral_taxon_126	-0.012011336
MetaG_P00564	MetaB_MEwhite	Selenomonas_sp_oral_taxon_920	-0.013368663
MetaG_P00564	MetaB_MEwhite	Sneathia_amnii	-0.013470225
MetaG_P00564	MetaB_MEwhite	Streptococcus_gordonii	-0.010607843
MetaG_P00564	MetaB_MEwhite	Streptococcus_intermedius	-0.012417602
MetaG_P00564	MetaB_MEwhite	Streptococcus_mitis	-0.011429626
MetaG_P00564	MetaB_MEwhite	Streptococcus_pneumoniae	-0.013819254
MetaG_P00564	MetaB_MEwhite	Streptococcus_salivarius	-0.011475791
MetaG_P00564	MetaB_MEwhite	Streptococcus_sanguinis	-0.015301233
MetaG_P00564	MetaB_MEwhite	Streptococcus_sp_LPB0220	-0.015778613
MetaG_P00564	MetaB_MEwhite	Streptococcus_sp_oral_taxon_431	-0.010358537
MetaG_P00564	MetaB_MEwhite	Tannerella_sp_oral_taxon_HOT-286	-0.011762029
MetaG_P00564	MetaB_MEwhite	Treponema_putidum	-0.012103665
MetaG_P00564	MetaB_MEwhite	Treponema_sp_OMZ_838	-0.009730647
MetaG_P00564	MetaB_MEwhite	Veillonella_atypica	-0.001958247
MetaG_P00564	MetaB_MEwhite	Veillonella_dispar	-0.014088867
MetaG_P00564	MetaB_MEwhite	Veillonella_parvula	-0.013267084
