map00330	Arginine and proline metabolism	K12251;K06447;K18123;K22549;K10536;K12254;K03343;K14454;K00296;K18384;K19742;K21624;K05526;K09123;K00491;K14455;K01484;K13427;K00812;K21062;K00931;K13821;K21060;K00286;K13241;K21672;K00811;K13240;K00472;K19743;K13747;K23121;K22550;K22548;K23233;K00802;K22842;K00934;K00813;K01473;K12253;K08688;K11142;K17851;K08687;K01777;K13367;K05604;K01485;K00673;K12256;K00840;K01470;K10794;K00137;K13746;K14329;K03365;K08660;K11394;K10793;K00316;K12658;K11358;K01259;K13242;K01474;K00824;K09251;K00147;K00294;K12255;K21061;K12252;
map00340	Histidine metabolism	K17363;K02501;K19787;K11755;K07008;K18913;K20247;K00546;K18911;K02500;K05604;K20246;K05603;K00128;K04486;K14085;K01089;K00129;K14152;K05602;K00817;K18912;K01693;K01523;K00765;K08660;K01663;K00013;K01458;K18649;K13990;K02502;K01496;K00149;K00603;K22437;K01814;
map00350	Tyrosine metabolism	K16901;K14454;K02509;K01618;K16163;K13371;K00135;K00813;K05921;K00483;K23470;K13980;K13951;K13952;K07253;K13953;K04072;K23492;K22203;K14455;K22327;K21425;K13372;K00422;K16902;K00484;K00545;K00157;K23109;K18857;K05821;K00129;K16165;K00832;K10219;K00817;K11358;K00811;K01827;K20758;K00838;K01557;K01801;K00815;K00812;K00055;K01668;K16164;K00270;K10774;K22330;K00450;K18606;K00506;K22329;K13954;
map00360	Phenylalanine metabolism	K14455;K22328;K18359;K00628;K13372;K00529;K05711;K21425;K18356;K02611;K23109;K03334;K18355;K02612;K21795;K00129;K05821;K05712;K02614;K18357;K14454;K13371;K02554;K00813;K02618;K10797;K02615;K07253;K18360;K02610;K00055;K00270;K05713;K01912;K22427;K15866;K00824;K03782;K00146;K01451;K05714;K18606;K00817;K00832;K05710;K12732;K18358;K18362;K15517;K02613;K18363;K04073;K00811;K11358;K01666;K00815;K00838;K02609;K00812;K18361;K00285;K18852;
map00380	Tryptophan metabolism	K01426;K01782;K00838;K01721;K07408;K22433;K04073;K00466;K14264;K03782;K00149;K22450;K20219;K01667;K00493;K07511;K11816;K01825;K11813;K23384;K21801;K22588;K11868;K20807;K11817;K22417;K01501;K07410;K14265;K16901;K11820;K16903;K07515;K00022;K15791;K00157;K01237;K23109;K16902;K20204;K03334;K14085;K00816;K11818;K11812;K23234;K04103;K07409;K00128;K15067;K07514;
map00460	Cyanoamino acid metabolism	K22706;K12153;K13032;K01501;K16266;K13033;K01188;K00681;K00495;K08248;K13035;K01455;K10815;K10814;K05349;K10675;K18282;K16265;K14984;K01914;K10566;K13031;K20802;K05350;K10816;K13034;K14577;K13401;K08249;
map00480	Glutathione metabolism	K10807;K21888;K01917;K00434;K23123;K22596;K04283;K11207;K11186;K01256;K01833;K00432;K03423;K00032;K21456;K13299;K04097;K07160;K01270;K00310;K20838;K11185;K07751;K00681;K05361;K11142;K00802;K10808;K15428;K23124;K00682;K01460;K05360;
map00500	Starch and sucrose metabolism	K05342;K16055;K00696;K00694;K01838;K18775;K16146;K19891;K00693;K01177;K05992;K12407;K07405;K18983;K01178;K01179;K13679;K19893;K13057;K05988;K13810;K01188;K16147;K01087;K00705;K12316;K00978;K01225;K01203;K01226;K20812;K00702;K00690;K21574;K22934;K06896;K00697;K01210;K01187;K01835;K06859;K19892;K05349;K20811;K00845;K15779;K01232;K00844;K01199;K12047;K00701;K11809;K15778;K00692;K05341;K05343;K01196;K15916;K00689;K00691;K12317;K07024;K00706;K00695;K01084;K05350;K18447;K19357;K16150;K01200;K22451;
map00510	N-Glycan biosynthesis	K09659;K12345;K00902;K00721;K07252;K00726;K09658;
map00512	Mucin type O-Glycan biosynthesis	K00780;K09905;K03368;
map00520	Amino sugar and nucleotide sugar metabolism	K12450;K15913;K12447;K00790;K22292;K20844;K05305;K00066;K15921;K01209;K01840;K01183;K13014;K02473;K12449;K15858;K15896;K16190;K01198;K21749;K00975;K01452;K22252;K03431;K01854;K00075;K12409;K12446;K08080;K01709;K00849;K13381;K15910;K13648;K00698;K00978;K18675;K15920;K01788;K13810;K12453;K01836;K12454;K15894;K02472;K22268;K13015;K15897;K15856;K02474;K07106;K00992;K00976;K15778;K15899;K10046;K15857;K12451;K00770;K20547;K01207;K13016;K08679;K17716;K15912;K15779;K12455;K06859;K01233;K01097;K15895;K00983;K07102;K17497;K18676;K12373;K15855;K00326;K19632;K18677;K15916;K13967;K00885;K01787;
map00531	Glycosaminoglycan degradation	K01207;
map00532	Glycosaminoglycan biosynthesis - chondroitin sulfate	K01794;K07779;K08105;K01020;K04742;K01017;K13500;K03193;K08106;K04743;
map00534	Glycosaminoglycan biosynthesis - heparan sulfate	K10158;K00734;K00771;K02514;K02513;K08102;K08103;K00733;
map00540	Lipopolysaccharide biosynthesis	K12979;K12975;K09953;K00713;K12983;K23083;K21344;K07031;K23082;K12974;K15669;K12985;K21345;K19803;K11211;K12977;K23159;K19353;K09778;K23067;K12976;
map00561	Glycerolipid metabolism	K06117;K01059;K09881;K19003;K22831;K18851;K19004;K19007;K15728;K06121;K22920;K22848;K14085;K21362;K09480;K07029;K03429;K00679;K22283;K23736;K20024;K00128;K01189;K05881;K05878;K18097;K05879;K07406;K22849;K22251;K00011;K03715;K10207;K23737;K00149;K00005;K06119;K06116;K15918;K06122;K06120;K22284;K19005;K00086;
map00562	Inositol phosphate metabolism	K22913;K00920;K19801;K18081;K21302;K19006;K22231;K07291;K18086;K03338;K01093;K00010;K01114;K07281;K16043;K03339;K03103;K01108;K01083;K03337;K09011;K03335;K00922;K06606;K18649;K01765;K01099;K22233;K20279;K19786;K22232;K21289;K00923;K03336;K01110;K19517;K18083;K20278;K00469;K22230;K16044;K00999;K01771;
map00563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	K05290;K05288;K12373;K05289;K05292;K07541;K09658;K05293;K05294;K11001;K11002;K01127;K05291;
map00564	Glycerophospholipid metabolism	K13516;K06130;K06129;K19007;K01096;K22831;K08729;K00623;K03736;K04019;K22389;K01521;K13510;K01049;K01517;K01058;K18697;K18696;K17717;K19664;K14674;K19665;K06131;K13621;K18694;K00649;K13622;K13517;K13508;K05939;K15728;K06132;K13514;K16368;K16860;K13509;K13507;K13511;K01048;K08591;K01095;K00006;K17830;K00105;K17104;K16817;K01080;K00057;K17105;K01114;K01115;K07029;K06124;K01004;K13523;K00655;K13623;K00112;K06123;K00980;K08730;K13535;K00630;K01094;K13333;K06128;K08744;K00650;K00999;K00631;K03735;K00629;K00113;K18695;K16818;
map00592	alpha-Linolenic acid metabolism	K10529;K18857;K08262;K08241;K00224;K16818;K16817;K14674;K10528;K18858;K10226;K22389;K01058;
map00600	Sphingolipid metabolism	K05848;K01190;K04717;K01123;K12352;K12354;K01080;K04714;K12351;K12353;K04715;K01186;K01202;K17108;K07406;K01134;K04713;K01189;K23451;K23550;K12357;K04716;K01117;
map00601	Glycosphingolipid biosynthesis - lacto and neolacto series	K07632;K03494;K00741;K00716;K00718;K00781;K01988;K07634;K03371;K00742;K07635;K00743;K07970;K00709;K07971;K03663;K07633;
map00603	Glycosphingolipid biosynthesis - globo series	K00722;K01189;K01204;K12373;K03877;K03663;K07406;K00780;K00718;K20736;K03371;K03368;
map00604	Glycosphingolipid biosynthesis - ganglio series	K00780;K03663;K00715;K03368;K12373;
map00620	Pyruvate metabolism	K00138;K00116;K01961;K17741;K04020;K20370;K04021;K00156;K00149;K11262;K00025;K01963;K07248;K18472;K02594;K03778;K01573;K01905;K05523;K22373;K01946;K00028;K00163;K12972;K00247;K01571;K04073;K00467;K03777;K13997;K01595;K19266;K01512;K22224;K01026;K14085;K00101;K01006;K23257;K01960;K18881;K15024;K00244;K01962;K00246;K00128;K01003;K04072;K21618;K00132;K01959;K00051;K10977;K00090;K00975;K00245;K00049;K00024;K13788;K00925;K00026;K12406;
map00630	Glyoxylate and dicarboxylate metabolism	K01458;K01682;K22568;K19282;K12972;K01608;K01450;K00282;K01433;K07130;K01455;K01569;K14067;K00048;K00122;K19312;K00025;K01577;K19281;K00050;K03779;K00126;K07248;K18472;K08692;K01432;K10977;K00090;K01964;K18121;K15036;K22515;K15037;K19280;K00026;K22133;K18123;K00024;K00049;K00283;K22223;K03780;K17865;K22982;K01625;K14263;K04835;K03418;K08691;
map00640	Propanoate metabolism	K00086;K14729;K01905;K01899;K18472;K01035;K00170;K18369;K00005;K09788;K17741;K07250;K19709;K01026;K00171;K22224;K01720;K08325;K00048;K20455;K01578;K20627;K18226;K18382;K22568;K01699;K18371;K01682;K20626;K01903;K23259;K00822;K03416;K00172;K18223;K23257;K19745;K13919;K11381;K01034;K13788;K14468;K19697;K13524;K18225;K18224;K01574;K13923;K01825;K13920;K00932;K19312;K01900;K01577;K20143;K00169;K01734;K01782;K17489;K01946;K18426;K01902;K13921;K17490;K15024;K13922;K18372;K00823;K22214;K18370;K15037;K00925;K03417;K01847;K01964;K23146;K18471;K01659;K15036;
map00670	One carbon pool by folate	K00602;K11787;K01500;K01934;K00300;K01746;K01433;K15631;K01492;K00603;K11175;K13998;K00289;K08289;K13938;K00601;K00295;K13990;
map00680	Methane metabolism	K16162;K01086;K16256;K00170;K17067;K07821;K16177;K15634;K08685;K10944;K08094;K05979;K14083;K13812;K16306;K00401;K16258;K14067;K01499;K10978;K08265;K10946;K17068;K00171;K16793;K07812;K00204;K17100;K16260;K00581;K00172;K16161;K01623;K11532;K03533;K00830;K01622;K13942;K15635;K00148;K16792;K22482;K00399;K22082;K14081;K15228;K00122;K17066;K15229;K11779;K02203;K15633;K03389;K00443;K03421;K16257;K00441;K13831;K16255;K00169;K22084;K00300;K22086;K07144;K08691;K16305;K00577;K00317;K00320;K16176;K22305;K00125;K03396;K00918;K04041;K00024;K16159;K00442;K00925;K00196;K07072;K13039;K00319;K16157;K16179;K08097;K16160;K08264;K00126;K14084;K16259;K07811;K22083;K16158;K00580;K00578;K16254;K22480;K04480;K10714;K06914;K16370;K11645;K03532;K18277;K03390;K15022;K00672;K10713;K05884;K22515;K13788;K16178;K03388;K19793;K22087;K22481;K11260;K00018;K05299;K08692;K00579;K01595;K22081;K00402;K00583;K00400;K22085;K00582;K06034;K08093;K10945;K09733;K22516;K10977;K00440;K02446;K00584;K00093;K03422;
map00710	Carbon fixation in photosynthetic organisms	K01807;K05298;K01100;K01601;K01086;K02446;K00150;K01808;K11645;K01623;K01602;K11532;K11214;K04041;
map00730	Thiamine metabolism	K03707;K06928;K01662;K21220;K20896;K03148;K03149;K10810;K03151;K10811;K21219;K22699;K03153;K18278;K01078;K07251;K14394;K20895;K05307;K03150;K22911;K23458;
map00740	Riboflavin metabolism	K01078;K09474;K22912;K21063;K15245;K18453;K23458;K19285;K05901;K03788;K14379;K14410;K22394;K19286;K20861;K14653;K23470;K20884;K22393;K07732;K00299;K20862;K20860;K14394;K00484;K23462;K16902;K04719;K01093;K20896;K14656;K08096;K22949;
map00750	Vitamin B6 metabolism	K16902;K18611;K00157;K13248;K18612;K18614;K05275;K18613;K18607;K07758;K18608;K01733;K18071;K18609;K18610;
map00760	Nicotinate and nicotinamide metabolism	K00135;K20450;K20449;K01240;K19188;K20448;K20446;K18551;K11751;K19190;K03743;K15357;K19189;K20170;K03742;K00952;K18029;K00323;K18550;K01242;K19890;K20158;K00325;K04765;K08723;K20445;K15358;K19647;K08324;K20155;K20447;K19820;K19785;K00541;K18153;K20451;K20172;K08281;K08693;K20453;K15359;K00157;K10524;K01239;K19818;K13995;K19187;K20171;K11121;K19185;K19700;K20454;K19191;K06211;K19186;K01081;K18030;K00324;K20881;K14974;K19819;K03462;K20452;K18028;K18276;K01440;K03784;K03787;
map00770	Pantothenate and CoA biosynthesis	K17722;K11258;K00053;K04765;K00207;K08682;K01687;K21977;K06982;K00997;K08069;K17723;K20155;
map00780	Biotin metabolism	K01947;K19560;K08351;K19561;K01435;K01942;K19562;K03524;
map00860	Porphyrin and chlorophyll metabolism	K14735;K02224;K19073;K08260;K08099;K21612;K03795;K13605;K02190;K21312;K18010;K05369;K00595;K21610;K22226;K11334;K11333;K04039;K13604;K13603;K17951;K13540;K21418;K13602;K22011;K02230;K02189;K00699;K13541;K01764;K21231;K02188;K21796;K05895;K02228;K22552;K05901;K02191;K13624;K00510;K04038;K22227;K02234;K22336;K00435;K19054;K03594;K11337;K08101;K21479;K04037;K22225;K21682;K11335;K22012;K11336;K13600;K04034;K04720;K00218;K16651;K08100;K04032;K09883;K03399;K21058;K05371;K02229;K06042;K21611;K03394;K09882;K13601;K22316;K04036;K05370;K19712;
map00900	Terpenoid backbone biosynthesis	K12505;K21268;K15891;K05954;K14215;K12742;K02523;K15889;K15892;K21273;K06981;K17942;K00054;K12504;K15793;K15890;K18690;K15887;K19177;K00806;K06013;K05955;K00805;K12503;K18689;K22813;K21274;K21275;
map00905	Brassinosteroid biosynthesis	K20623;K17819;
map00906	Carotenoid biosynthesis	K14606;K10027;K10210;K22502;K15748;K02294;K10211;K09843;K10208;K14605;K09844;K10209;K09846;K17841;K14598;K17912;K14595;K14597;K17913;K14596;K22492;K14593;K09847;K17911;K09845;K15745;K17819;K02292;
map00910	Nitrogen metabolism	K15371;K20934;K01672;K18246;K00265;K22899;K00926;K17877;K00266;K05601;K01725;K22898;K20935;K22896;K20932;K01674;K01948;K01743;K18245;K01455;K00264;K19823;K22897;K01501;K20933;
map00920	Sulfur metabolism	K00299;K08359;K17069;K08354;K10831;K01739;K02047;K02045;K01738;K23304;K00640;K10764;K21310;K07306;K08357;K17229;K17221;K08353;K17219;K02046;K00385;K16954;K16937;K16968;K16953;K17993;K17996;K15552;K15422;K22470;K00387;K16950;K22966;K20035;K16952;K21308;K15555;K15554;K02439;K17285;K17486;K04091;K20034;K17725;K15551;K07308;K02048;K21307;K00651;K17218;K16955;K15553;K23163;K16951;K07307;K16969;K16964;K17995;K17994;K05907;K17217;K20036;K16936;K06881;K16966;K05301;K22622;K00988;K17228;K08358;K10150;K17230;K13034;K03119;K21309;K00641;K16965;K17220;K16967;
map00940	Phenylpropanoid biosynthesis	K18368;K06892;K00588;K13067;K12355;K17056;K05350;K10775;K23378;K17055;K23662;K15506;K17057;K13064;K01188;K20039;K13068;K17059;K12356;K23260;K22395;K05349;K17054;
map00941	Flavonoid biosynthesis	K05280;K00487;K08243;K08695;K13080;K23179;K21372;K23053;K00588;K21581;K13081;K22845;K22440;K23180;K13083;K05278;K13079;K21582;K13078;
map00950	Isoquinoline alkaloid biosynthesis	K00505;K21070;K13390;K22088;K22096;K13395;K00307;K23157;K00501;K00832;K21580;K11358;K00811;K13389;K00838;K13398;K00815;K21693;K22094;K13397;K21692;K03378;K00812;K22093;K22327;K14455;K01592;K13396;K00422;K23158;K13372;K03334;K22095;K22097;K22092;K21208;K13387;K22091;K14454;K20621;K01742;K13371;K00813;K21311;K22090;
map00970	Aminoacyl-tRNA biosynthesis	K14228;K14237;K14229;K22503;K14222;K14223;K14218;K14234;K06868;K14235;K14227;K09482;K03865;K14221;K14231;K14225;K14230;K03330;K14224;K14220;K14238;K14236;K14232;K01042;K14239;K14226;K03341;K14233;K10837;K14219;
map02010	ABC transporters	K23535;K17077;K05649;K05671;K05665;K16013;K05648;K05661;K23181;K05666;K23186;K23182;K16014;K23183;K10829;K23227;K14698;K05647;K05684;K19309;K23057;K05657;K11602;K23185;K05664;K05643;K23513;K05663;K12292;K23536;K06160;K22923;K18893;K12533;K05673;K23228;K23125;K23058;K23061;K05652;K15628;K18888;K14699;K05660;K23056;K12541;K23063;K20386;K19228;K22921;K16012;K23547;K05650;K19310;K07122;K05644;K11601;K05667;K20494;K11603;K06161;K05651;K18232;K06726;K18894;K16299;K05683;K05642;K23512;K19973;K23188;K08712;K23546;K18233;K19226;K19350;K23545;K05672;K18887;K05685;K23510;K10820;K19079;K05679;K05645;K23055;K23062;K05662;K05674;K23537;K05641;K23064;K05680;K05669;K05659;K19341;K19349;K05655;K23511;K23187;K07323;K23163;K19230;K06159;K11085;K05670;K22922;K18895;K19080;K23184;K02196;K19975;K19340;K23508;K19976;K19227;K05668;K05646;K02471;K19229;
map02020	Two-component system	K15862;K18987;K09696;K11103;K07800;K12292;K20974;K20339;K19617;K18866;K07789;K07794;K00575;K08926;K06347;K20976;K18347;K08927;K11443;K18093;K02584;K10910;K15850;K16692;K07786;K03412;K13488;K18346;K18323;K14979;K13924;K13994;K07782;K11357;K02313;K05874;K07165;K02661;K20975;K03407;K18351;K11233;K07810;K18321;K11688;K20494;K07783;K11603;K11625;K15841;K18444;K10911;K05338;K01051;K03739;K11619;K20264;K08348;K15853;K09476;K01791;K02650;K00066;K11230;K11524;K15859;K07803;K03776;K07801;K18941;K07793;K19616;K18940;K01467;K13588;K11356;K17060;K02402;K01646;K03092;K07811;K02403;K00689;K11689;K03413;K13816;K08738;K07804;K10916;K19624;K08350;K00494;K11711;K11690;K13584;K08358;K07260;K01545;K18348;K03620;K23549;K03532;K05964;K23236;K16713;K11620;K19618;K19622;K11639;K11626;K09475;K00405;K11712;K12340;K08477;K18353;K05876;K13589;K00425;K01548;K03367;K22501;K19620;K07716;K12296;K13489;K11231;K14978;K00692;K08357;K13927;K02106;K00407;K02472;K09474;K09697;K20489;K03740;K07795;K17061;K02406;K18986;K08930;K05339;K11602;K20977;K08641;K05966;K18072;K10914;K20340;K02040;K02659;K10851;K02253;K07784;K20263;K20978;K06080;K11525;K19692;K06046;K11232;K12415;K06375;K08359;K00424;K11616;K05875;K06598;K11327;K02405;K10909;K03408;K01643;K13587;K18324;K11601;K19667;K08929;K13486;K08939;K08372;K03400;K00410;K23548;K02398;K02489;K07813;K02660;K03406;K01179;K19077;K07799;K15851;K02252;K01113;K15861;K02488;K19621;K18326;K20973;K07780;K11621;K04751;K20552;K11331;K01644;K10912;K03415;K00426;K05877;K18354;K08478;K18073;K13991;K00406;K19079;K18322;K09477;K01035;K03563;K11382;K13487;K18352;K15854;K01546;K07790;K11622;K07797;K12293;K03533;K01547;K19690;K19080;K19078;K02556;K10850;K01104;K07781;K15860;K08928;K16712;K07688;K01034;K14188;K08349;K07792;K07788;K07805;K00404;
map02060	Phosphotransferase system (PTS)	K02471;K20112;K20114;K20113;
map03008	Ribosome biogenesis in eukaryotes	K07562;K14545;K14547;K14560;K01982;K14567;K14536;K14551;K14553;K03097;K03264;K14758;K14557;K14564;K14539;K14559;K14524;K14543;K14531;K14532;K01164;K14561;K03537;K07936;K01986;K14549;K11883;K06943;K14522;K14562;K07178;K07179;K01981;K14530;K11108;K14523;K14569;K14565;K14528;K14525;K01979;K03115;
map03010	Ribosome	K12900;K01982;K01986;K01979;K01981;
map03013	RNA transport	K03237;K03248;K00974;K03245;K14277;K14280;K03240;K03243;K15516;K14288;K14289;K14278;K18644;K03242;K03262;K12878;K14292;K03258;K03231;K07936;K12879;K03241;K05749;K14291;K07205;K14522;K03251;K14525;K03253;K14529;K14279;K12877;K14533;K13174;K03239;K14523;K13126;K12880;K00784;K14322;K03236;K07562;K13176;K18645;K14324;K14524;K13175;K14543;K05019;K03254;K03252;K03249;K03247;K14325;K14530;K01164;K03537;K03238;K03754;K13114;K14528;K03680;K18213;K14276;K03246;
map03018	RNA degradation	K12574;K16855;K03628;K11927;K12571;K12616;K00970;K14443;K12627;K06700;K00937;K03654;K12594;K22468;K12607;K12609;K13126;K12572;K12595;K18682;K18681;K12608;K03666;K08311;
map03030	DNA replication	K02541;K02327;K10755;K03111;K14159;K02323;K10742;K02314;K10744;K02335;K10754;K04802;K10743;K02328;K02343;K02341;K02338;K02337;K02345;K03505;K04800;K02342;K02339;K22316;K02316;K10741;K02319;K04801;K03504;K03470;K02542;K10756;K03471;K02340;K02540;K10740;K02344;K10745;K10747;K03763;K02322;
map03040	Spliceosome	K21123;K12741;K12893;K12851;K12813;K12848;K14278;K12884;K12888;K12836;K12878;K12814;K12887;K12889;K12886;K12880;K12849;K14280;K14277;K12841;K12900;K14276;K14279;K12896;K12897;K12877;K12842;K12892;K12837;K12879;K12838;K12891;K12819;K12850;
map03050	Proteasome	K06698;K11598;K03148;K04687;K06699;K06700;
map03070	Bacterial secretion system	K12342;K12341;K11028;
map03410	Base excision repair	K10567;K05522;K10773;K10569;K10745;K10568;K10747;K03652;K07462;K10801;K10802;K03575;K03505;K03649;K02326;K03504;K02327;K10800;K01247;K21929;K02325;K02324;K01151;K02335;K20813;K04802;K01246;K03506;K03660;K13529;K02328;
map03420	Nucleotide excision repair	K10140;K10747;K03505;K03703;K10610;K03701;K03723;K10740;K10609;K10756;K02335;K03702;K02324;K04802;K10754;K10838;K03506;K10849;K02328;K10741;K02326;K10840;K10755;K03504;K02327;K10847;K02325;
map03440	Homologous recombination	K03550;K02342;K03505;K02317;K02345;K02339;K10605;K10880;K07462;K02337;K10683;K04067;K03551;K02338;K02343;K03165;K02341;K02328;K04066;K10879;K03581;K02335;K10877;K03655;K10873;K03111;K14159;K10868;K02327;K10958;K04482;K08991;K03763;K03629;K03583;K06187;K10728;K10740;K02344;K10959;K03553;K01159;K19528;K02340;K03584;K03504;K02686;K10741;K10957;K03582;
map03460		K10891;K03511;K10905;K15079;K15078;K03509;K10605;K10895;K08991;K10740;K10858;K10883;K03515;K06054;K03510;K06640;K16618;K10849;K08734;K10741;K11832;K04482;
map04120	Ubiquitin mediated proteolysis	K10604;K10613;K04556;K10596;K16061;K04707;K03349;K06643;K03364;K03356;K10571;K10687;K04706;K10605;K10589;K22517;K08517;K13305;K03361;K03354;K04506;K04678;K10588;K07868;K03363;K03348;K16060;K10259;K10595;K10264;K10584;K10291;K22518;K10594;K10602;K20217;K03358;K10581;K10603;K03175;K16064;K10615;K10614;K10447;K16065;K03351;K03352;K10582;K03870;K03360;K10585;K12456;K10590;K16063;K03876;K03871;
map04141	Protein processing in endoplasmic reticulum	K08653;K09556;K16196;K03283;K09054;K07151;K10666;K09485;K09517;K12275;K10950;K13993;K10086;K14002;K12670;K04556;K04741;K09525;K14020;K16195;K14024;K08288;K14010;K09530;K02161;K09521;K03237;K09027;K03173;K10085;K09503;K01228;K05546;K01367;K09555;K09508;K14000;K08860;K13996;K14017;K14023;K04440;K03853;K16194;K10084;K09518;K09523;K14014;K08054;K02159;K09502;K09507;K09586;K09486;K09542;K08057;K08852;K09541;K01230;K10976;K12691;K10100;K10956;K07765;K11718;K00730;
map04144	Endocytosis	K04388;K05755;K07888;K10365;K17848;K12479;K18468;K08291;K18952;K18441;K12959;K12958;K12480;K12491;K12485;K11825;K12187;K18439;K12476;K12471;K21269;K23605;K10364;K19368;K07937;K18463;K05754;K07941;K04678;K12487;K12483;K04237;K22517;K05757;K04646;K13305;K02833;K18443;K07938;K17917;K12478;K18461;K06278;K12488;K17919;K11247;K18462;K04393;K01528;K12473;K07903;K07887;K12475;K07889;K19367;K10396;K05704;K06093;K12494;K23484;K12477;K04513;K12472;K13712;K04439;K12493;K19475;K00889;K23612;K17920;K03175;K12486;K04551;K04500;K18466;K00909;K17918;K13649;K07897;K12492;K22518;K12495;K11826;K12562;K07940;K18467;K12489;K06751;K12490;K03283;K07904;K07905;K12484;K06069;K01115;K05756;K19476;K11248;K19366;K06643;K07891;K18440;K05758;K09526;K12469;K11827;K04707;K11824;K05737;
map04626	Plant-pathogen interaction	K13433;K02406;K13475;K13456;K13420;K13477;K13467;K13471;K18875;K13460;K13445;K13474;K13476;K18876;K13414;K13413;K13449;K13469;K13424;K13446;K18879;K13441;K05391;K13432;K18874;K18835;K08598;K13426;K13447;K16224;K13473;K13439;K13423;K13470;K13430;K13453;K13466;K18873;K13429;K13465;K13440;K13448;K13436;K13459;K13454;K18878;K13451;K13428;K02183;K13478;K13437;K13435;K13427;K18834;K13472;K13416;K18877;K16226;K13412;K13458;K13434;K13425;
map05120	Epithelial cell signaling in Helicobacter pylori infection	K06785;K04393;K04734;K05737;K01428;K02144;K04392;K01116;K04441;K05728;K08114;K15848;K12499;K08523;K05859;K08303;K15845;K04409;K11028;K04440;K07293;K04735;K15846;K02187;K14048;K03191;K15847;K04448;K05704;K05854;K02580;
map05130	Pathogenic Escherichia coli infection	K07941;K04514;K01370;K05854;K06856;K23660;K05757;K04733;K02373;K04440;K07293;K23649;K23659;K12790;K04393;K02159;K11006;K12331;K23657;K05755;K22487;K22265;K23655;K23656;K03171;K23650;K18441;K06083;K05405;K23653;K08738;K07374;K05753;K05748;K12810;K12330;K07874;K08007;K05754;K07937;K10356;K23654;K12559;K04639;K04729;K05749;K04519;K02187;K10357;K23661;K02580;K23648;K07365;K10352;K05703;K05756;K04409;K07375;K06185;K04392;K01313;K04441;K23645;K06088;K04410;K06087;K10358;K05758;K10168;K04398;K04734;K05403;K23652;K04399;K17388;K04448;K04346;K08893;K03173;K23658;K23651;K14007;K04397;K04735;K04513;K12789;K23612;K19475;K06619;K03175;K04730;K11007;K05692;K12809;K20690;K04379;
map05133		K03990;K05403;K03987;K07326;K03988;K05765;K01330;K04441;K12683;K04440;K10155;K04733;K05426;K05425;K04002;K10067;K05842;K02580;K02187;K04519;K02183;K01370;K22944;K04729;K15126;K04379;K05411;K04730;K04003;K04383;K15125;K03175;K13241;K07345;K01331;K05406;K04391;K04513;K03989;K04735;K05405;K04397;K01332;K04448;K03994;K03986;K12681;K04630;K09444;
