MetaG.module	MetaB.module	Species	delta.spearman.r
MetaG_P00250	MetaB_MEblue	Tannerella_sp_oral_taxon_HOT-286	-0.011357744
MetaG_P00250	MetaB_MEblue	Treponema_putidum	-0.026563597
MetaG_P00250	MetaB_MEblue	Treponema_sp_OMZ_838	-0.012993693
MetaG_P00250	MetaB_MEblue	Veillonella_atypica	-0.011608017
MetaG_P00250	MetaB_MEblue	Veillonella_dispar	-0.012328372
MetaG_P00250	MetaB_MEblue	Veillonella_parvula	-0.011455364
MetaG_P00250	MetaB_MElavenderblush3	Acinetobacter_baumannii	0.0108229
MetaG_P00250	MetaB_MElavenderblush3	Actinomyces_oris	0.00572449999999999
MetaG_P00250	MetaB_MElavenderblush3	Actinomyces_pacaensis	0.0040027
MetaG_P00250	MetaB_MElavenderblush3	Actinomyces_sp_oral_taxon_897	0.0028175
MetaG_P00250	MetaB_MElavenderblush3	Actinomyces_viscosus	0.00392999999999999
MetaG_P00250	MetaB_MElavenderblush3	Aggregatibacter_aphrophilus	0.00196779999999999
MetaG_P00250	MetaB_MElavenderblush3	Bacteroides_heparinolyticus	0.00215789999999999
MetaG_P00250	MetaB_MElavenderblush3	Campylobacter_concisus	0.00272809999999998
MetaG_P00250	MetaB_MElavenderblush3	Campylobacter_showae	0.0020684
MetaG_P00250	MetaB_MElavenderblush3	Capnocytophaga_gingivalis	0.00299639999999998
MetaG_P00250	MetaB_MElavenderblush3	Capnocytophaga_leadbetteri	0.00462319999999999
MetaG_P00250	MetaB_MElavenderblush3	Escherichia_coli	0.0309928
MetaG_P00250	MetaB_MElavenderblush3	Fusobacterium_necrophorum	0.00275599999999998
MetaG_P00250	MetaB_MElavenderblush3	Fusobacterium_periodonticum	0.0045953
MetaG_P00250	MetaB_MElavenderblush3	Gardnerella_vaginalis	0.00328709999999999
MetaG_P00250	MetaB_MElavenderblush3	Gemella_haemolysans	0.0027896
MetaG_P00250	MetaB_MElavenderblush3	Gemella_morbillorum	0.00215789999999999
MetaG_P00250	MetaB_MElavenderblush3	Haemophilus_influenzae	-0.00806690000000002
MetaG_P00250	MetaB_MElavenderblush3	Haemophilus_parahaemolyticus	0.00822899999999999
MetaG_P00250	MetaB_MElavenderblush3	Haemophilus_parainfluenzae	0.00447229999999998
MetaG_P00250	MetaB_MElavenderblush3	Lachnoanaerobaculum_umeaense	0.0024486
MetaG_P00250	MetaB_MElavenderblush3	Lachnospiraceae_bacterium	0.00297410000000001
MetaG_P00250	MetaB_MElavenderblush3	Lachnospiraceae_bacterium_GAM79	0.00328709999999999
MetaG_P00250	MetaB_MElavenderblush3	Lachnospiraceae_bacterium_oral_taxon_500	0.0044835
MetaG_P00250	MetaB_MElavenderblush3	Lactobacillus_salivarius	0.00312499999999999
MetaG_P00250	MetaB_MElavenderblush3	Lautropia_mirabilis	0.000240400000000002
MetaG_P00250	MetaB_MElavenderblush3	Leptotrichia_sp_oral_taxon_212	0.00251569999999998
MetaG_P00250	MetaB_MElavenderblush3	Leptotrichia_sp_oral_taxon_498	0.00304109999999999
MetaG_P00250	MetaB_MElavenderblush3	Leptotrichia_wadei	0.00304109999999999
MetaG_P00250	MetaB_MElavenderblush3	Megasphaera_hexanoica	0.00473499999999999
MetaG_P00250	MetaB_MElavenderblush3	Mogibacterium_diversum	0.000419299999999984
MetaG_P00250	MetaB_MElavenderblush3	Moraxella_catarrhalis	-0.0366838
MetaG_P00250	MetaB_MElavenderblush3	Neisseria_elongata	0.00277839999999999
MetaG_P00250	MetaB_MElavenderblush3	Neisseria_meningitidis	0.00269449999999999
MetaG_P00250	MetaB_MElavenderblush3	Neisseria_mucosa	0.00545619999999999
MetaG_P00250	MetaB_MElavenderblush3	Neisseria_subflava	0.00149259999999998
MetaG_P00250	MetaB_MElavenderblush3	Parvimonas_micra	0.0030859
MetaG_P00250	MetaB_MElavenderblush3	Porphyromonas_gingivalis	-0.00442200000000001
MetaG_P00250	MetaB_MElavenderblush3	Prevotella_denticola	0.00264419999999999
MetaG_P00250	MetaB_MElavenderblush3	Prevotella_intermedia	0.00543379999999999
MetaG_P00250	MetaB_MElavenderblush3	Prevotella_jejuni	0.000536700000000001
MetaG_P00250	MetaB_MElavenderblush3	Prevotella_melaninogenica	-0.00323680000000001
MetaG_P00250	MetaB_MElavenderblush3	Prevotella_oris	0.00240379999999998
MetaG_P00250	MetaB_MElavenderblush3	Pseudomonas_aeruginosa	-0.0277896
MetaG_P00250	MetaB_MElavenderblush3	Pseudomonas_putida	0.0099899
MetaG_P00250	MetaB_MElavenderblush3	Ralstonia_mannitolilytica	0.004612
MetaG_P00250	MetaB_MElavenderblush3	Rothia_dentocariosa	-0.0041648
MetaG_P00250	MetaB_MElavenderblush3	Rothia_mucilaginosa	0.00141439999999998
MetaG_P00250	MetaB_MElavenderblush3	Ruania_sp_HY168	0.0182021
MetaG_P00250	MetaB_MElavenderblush3	Ruminococcus_bicirculans	0.0022026
MetaG_P00250	MetaB_MElavenderblush3	Saccharibacteria	0.0037064
MetaG_P00250	MetaB_MElavenderblush3	Schaalia_odontolytica	0.0045338
MetaG_P00250	MetaB_MElavenderblush3	Selenomonas_sp_oral_taxon_126	0.0023927
MetaG_P00250	MetaB_MElavenderblush3	Selenomonas_sp_oral_taxon_920	0.00283429999999998
MetaG_P00250	MetaB_MElavenderblush3	Sneathia_amnii	0.00373989999999999
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_gordonii	0.00328709999999999
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_intermedius	0.00328709999999999
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_mitis	-0.0019622
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_pneumoniae	-0.0190016
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_salivarius	0.0111751
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_sanguinis	0.00237589999999999
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_sp_LPB0220	0.00637299999999999
MetaG_P00250	MetaB_MElavenderblush3	Streptococcus_sp_oral_taxon_431	0.000765899999999986
MetaG_P00250	MetaB_MElavenderblush3	Tannerella_sp_oral_taxon_HOT-286	0.003466
MetaG_P00250	MetaB_MElavenderblush3	Treponema_putidum	-0.00562950000000001
MetaG_P00250	MetaB_MElavenderblush3	Treponema_sp_OMZ_838	0.0028231
MetaG_P00250	MetaB_MElavenderblush3	Veillonella_atypica	0.0035163
MetaG_P00250	MetaB_MElavenderblush3	Veillonella_dispar	0.0023927
MetaG_P00250	MetaB_MElavenderblush3	Veillonella_parvula	0.00313059999999998
MetaG_P00250	MetaB_MElightgreen	Acinetobacter_baumannii	-0.4119492
MetaG_P00250	MetaB_MElightgreen	Actinomyces_oris	-0.4052632
MetaG_P00250	MetaB_MElightgreen	Actinomyces_pacaensis	-0.4044302
MetaG_P00250	MetaB_MElightgreen	Actinomyces_sp_oral_taxon_897	-0.4061297
MetaG_P00250	MetaB_MElightgreen	Actinomyces_viscosus	-0.4046315
MetaG_P00250	MetaB_MElightgreen	Aggregatibacter_aphrophilus	-0.4052408
MetaG_P00250	MetaB_MElightgreen	Bacteroides_heparinolyticus	-0.405347
MetaG_P00250	MetaB_MElightgreen	Campylobacter_concisus	-0.4051737
MetaG_P00250	MetaB_MElightgreen	Campylobacter_showae	-0.4051961
MetaG_P00250	MetaB_MElightgreen	Capnocytophaga_gingivalis	-0.4050172
MetaG_P00250	MetaB_MElightgreen	Capnocytophaga_leadbetteri	-0.4065602
MetaG_P00250	MetaB_MElightgreen	Escherichia_coli	-0.4215982
MetaG_P00250	MetaB_MElightgreen	Fusobacterium_necrophorum	-0.4057551
MetaG_P00250	MetaB_MElightgreen	Fusobacterium_periodonticum	-0.4052073
MetaG_P00250	MetaB_MElightgreen	Gardnerella_vaginalis	-0.4059788
MetaG_P00250	MetaB_MElightgreen	Gemella_haemolysans	-0.405006
MetaG_P00250	MetaB_MElightgreen	Gemella_morbillorum	-0.405347
MetaG_P00250	MetaB_MElightgreen	Haemophilus_influenzae	-0.3933446
MetaG_P00250	MetaB_MElightgreen	Haemophilus_parahaemolyticus	-0.4098249
MetaG_P00250	MetaB_MElightgreen	Haemophilus_parainfluenzae	-0.4047433
MetaG_P00250	MetaB_MElightgreen	Lachnoanaerobaculum_umeaense	-0.4052744
MetaG_P00250	MetaB_MElightgreen	Lachnospiraceae_bacterium	-0.4033681
MetaG_P00250	MetaB_MElightgreen	Lachnospiraceae_bacterium_GAM79	-0.4055092
MetaG_P00250	MetaB_MElightgreen	Lachnospiraceae_bacterium_oral_taxon_500	-0.4055203
MetaG_P00250	MetaB_MElightgreen	Lactobacillus_salivarius	-0.4057328
MetaG_P00250	MetaB_MElightgreen	Lautropia_mirabilis	-0.4081981
MetaG_P00250	MetaB_MElightgreen	Leptotrichia_sp_oral_taxon_212	-0.4059117
MetaG_P00250	MetaB_MElightgreen	Leptotrichia_sp_oral_taxon_498	-0.4052911
MetaG_P00250	MetaB_MElightgreen	Leptotrichia_wadei	-0.4060011
MetaG_P00250	MetaB_MElightgreen	Megasphaera_hexanoica	-0.4076223
MetaG_P00250	MetaB_MElightgreen	Mogibacterium_diversum	-0.3965702
MetaG_P00250	MetaB_MElightgreen	Moraxella_catarrhalis	-0.3684284
MetaG_P00250	MetaB_MElightgreen	Neisseria_elongata	-0.4064819
MetaG_P00250	MetaB_MElightgreen	Neisseria_meningitidis	-0.4051737
MetaG_P00250	MetaB_MElightgreen	Neisseria_mucosa	-0.4113511
MetaG_P00250	MetaB_MElightgreen	Neisseria_subflava	-0.4057943
MetaG_P00250	MetaB_MElightgreen	Parvimonas_micra	-0.4076279
MetaG_P00250	MetaB_MElightgreen	Porphyromonas_gingivalis	-0.4002654
MetaG_P00250	MetaB_MElightgreen	Prevotella_denticola	-0.4052911
MetaG_P00250	MetaB_MElightgreen	Prevotella_intermedia	-0.4062303
MetaG_P00250	MetaB_MElightgreen	Prevotella_jejuni	-0.4048775
MetaG_P00250	MetaB_MElightgreen	Prevotella_melaninogenica	-0.4028929
MetaG_P00250	MetaB_MElightgreen	Prevotella_oris	-0.4072534
MetaG_P00250	MetaB_MElightgreen	Pseudomonas_aeruginosa	-0.3775072
MetaG_P00250	MetaB_MElightgreen	Pseudomonas_putida	-0.4081031
MetaG_P00250	MetaB_MElightgreen	Ralstonia_mannitolilytica	-0.4056154
MetaG_P00250	MetaB_MElightgreen	Rothia_dentocariosa	-0.3968721
MetaG_P00250	MetaB_MElightgreen	Rothia_mucilaginosa	-0.4088131
MetaG_P00250	MetaB_MElightgreen	Ruania_sp_HY168	-0.4105964
MetaG_P00250	MetaB_MElightgreen	Ruminococcus_bicirculans	-0.4056098
MetaG_P00250	MetaB_MElightgreen	Saccharibacteria	-0.4032563
MetaG_P00250	MetaB_MElightgreen	Schaalia_odontolytica	-0.406426
MetaG_P00250	MetaB_MElightgreen	Selenomonas_sp_oral_taxon_126	-0.4052576
MetaG_P00250	MetaB_MElightgreen	Selenomonas_sp_oral_taxon_920	-0.4056601
MetaG_P00250	MetaB_MElightgreen	Sneathia_amnii	-0.4066999
MetaG_P00250	MetaB_MElightgreen	Streptococcus_gordonii	-0.4059788
MetaG_P00250	MetaB_MElightgreen	Streptococcus_intermedius	-0.4059788
MetaG_P00250	MetaB_MElightgreen	Streptococcus_mitis	-0.4018363
MetaG_P00250	MetaB_MElightgreen	Streptococcus_pneumoniae	-0.3944738
MetaG_P00250	MetaB_MElightgreen	Streptococcus_salivarius	-0.4122511
MetaG_P00250	MetaB_MElightgreen	Streptococcus_sanguinis	-0.4049669
MetaG_P00250	MetaB_MElightgreen	Streptococcus_sp_LPB0220	-0.4063309
MetaG_P00250	MetaB_MElightgreen	Streptococcus_sp_oral_taxon_431	-0.4066328
MetaG_P00250	MetaB_MElightgreen	Tannerella_sp_oral_taxon_HOT-286	-0.4057384
MetaG_P00250	MetaB_MElightgreen	Treponema_putidum	-0.3934117
MetaG_P00250	MetaB_MElightgreen	Treponema_sp_OMZ_838	-0.4050955
MetaG_P00250	MetaB_MElightgreen	Veillonella_atypica	-0.4064651
MetaG_P00250	MetaB_MElightgreen	Veillonella_dispar	-0.4052576
MetaG_P00250	MetaB_MElightgreen	Veillonella_parvula	-0.4049669
MetaG_P00250	MetaB_MEred	Acinetobacter_baumannii	0.0066087
MetaG_P00250	MetaB_MEred	Actinomyces_oris	0.0051049
MetaG_P00250	MetaB_MEred	Actinomyces_pacaensis	0.00373519999999999
MetaG_P00250	MetaB_MEred	Actinomyces_sp_oral_taxon_897	0.00345570000000001
MetaG_P00250	MetaB_MEred	Actinomyces_viscosus	0.00412660000000001
MetaG_P00250	MetaB_MEred	Aggregatibacter_aphrophilus	0.0030588
MetaG_P00250	MetaB_MEred	Bacteroides_heparinolyticus	0.0032209
MetaG_P00250	MetaB_MEred	Campylobacter_concisus	0.00334389999999998
MetaG_P00250	MetaB_MEred	Campylobacter_showae	0.0028184
MetaG_P00250	MetaB_MEred	Capnocytophaga_gingivalis	0.0035731
MetaG_P00250	MetaB_MEred	Capnocytophaga_leadbetteri	0.00301969999999999
MetaG_P00250	MetaB_MEred	Escherichia_coli	0.0365785
MetaG_P00250	MetaB_MEred	Fusobacterium_necrophorum	0.00331039999999999
MetaG_P00250	MetaB_MEred	Fusobacterium_periodonticum	0.00486449999999999
MetaG_P00250	MetaB_MEred	Gardnerella_vaginalis	0.0039141
MetaG_P00250	MetaB_MEred	Gemella_haemolysans	0.00277369999999999
MetaG_P00250	MetaB_MEred	Gemella_morbillorum	0.0032209
MetaG_P00250	MetaB_MEred	Haemophilus_influenzae	-0.00630500000000001
MetaG_P00250	MetaB_MEred	Haemophilus_parahaemolyticus	0.00897339999999999
MetaG_P00250	MetaB_MEred	Haemophilus_parainfluenzae	0.00314829999999999
MetaG_P00250	MetaB_MEred	Lachnoanaerobaculum_umeaense	0.0028408
MetaG_P00250	MetaB_MEred	Lachnospiraceae_bacterium	0.00194629999999998
MetaG_P00250	MetaB_MEred	Lachnospiraceae_bacterium_GAM79	0.00375200000000001
MetaG_P00250	MetaB_MEred	Lachnospiraceae_bacterium_oral_taxon_500	0.00442290000000001
MetaG_P00250	MetaB_MEred	Lactobacillus_salivarius	0.00352839999999999
MetaG_P00250	MetaB_MEred	Lautropia_mirabilis	0.00220909999999999
MetaG_P00250	MetaB_MEred	Leptotrichia_sp_oral_taxon_212	0.00231529999999999
MetaG_P00250	MetaB_MEred	Leptotrichia_sp_oral_taxon_498	0.0035452
MetaG_P00250	MetaB_MEred	Leptotrichia_wadei	0.0038415
MetaG_P00250	MetaB_MEred	Megasphaera_hexanoica	0.0047191
MetaG_P00250	MetaB_MEred	Mogibacterium_diversum	0.002606
MetaG_P00250	MetaB_MEred	Moraxella_catarrhalis	-0.0379296
MetaG_P00250	MetaB_MEred	Neisseria_elongata	0.0033551
MetaG_P00250	MetaB_MEred	Neisseria_meningitidis	0.00346689999999999
MetaG_P00250	MetaB_MEred	Neisseria_mucosa	0.00436139999999999
MetaG_P00250	MetaB_MEred	Neisseria_subflava	0.00833049999999999
MetaG_P00250	MetaB_MEred	Parvimonas_micra	0.00469120000000001
MetaG_P00250	MetaB_MEred	Porphyromonas_gingivalis	-0.00976540000000001
MetaG_P00250	MetaB_MEred	Prevotella_denticola	0.00328799999999999
MetaG_P00250	MetaB_MEred	Prevotella_intermedia	0.0044564
MetaG_P00250	MetaB_MEred	Prevotella_jejuni	0.00125310000000001
MetaG_P00250	MetaB_MEred	Prevotella_melaninogenica	-0.00111160000000002
MetaG_P00250	MetaB_MEred	Prevotella_oris	0.00303639999999999
MetaG_P00250	MetaB_MEred	Pseudomonas_aeruginosa	-0.0261843
MetaG_P00250	MetaB_MEred	Pseudomonas_putida	0.0096386
MetaG_P00250	MetaB_MEred	Ralstonia_mannitolilytica	0.00455700000000001
MetaG_P00250	MetaB_MEred	Rothia_dentocariosa	-0.00371670000000002
MetaG_P00250	MetaB_MEred	Rothia_mucilaginosa	-0.0012346
MetaG_P00250	MetaB_MEred	Ruania_sp_HY168	0.0128978
MetaG_P00250	MetaB_MEred	Ruminococcus_bicirculans	0.0027066
MetaG_P00250	MetaB_MEred	Saccharibacteria	0.00361229999999998
MetaG_P00250	MetaB_MEred	Schaalia_odontolytica	0.00385820000000001
MetaG_P00250	MetaB_MEred	Selenomonas_sp_oral_taxon_126	0.0030868
MetaG_P00250	MetaB_MEred	Selenomonas_sp_oral_taxon_920	0.00360669999999999
MetaG_P00250	MetaB_MEred	Sneathia_amnii	0.0040818
MetaG_P00250	MetaB_MEred	Streptococcus_gordonii	0.0039141
MetaG_P00250	MetaB_MEred	Streptococcus_intermedius	0.0039141
MetaG_P00250	MetaB_MEred	Streptococcus_mitis	-0.00224080000000002
MetaG_P00250	MetaB_MEred	Streptococcus_pneumoniae	-0.016239
MetaG_P00250	MetaB_MEred	Streptococcus_salivarius	0.0130543
MetaG_P00250	MetaB_MEred	Streptococcus_sanguinis	0.00210289999999999
MetaG_P00250	MetaB_MEred	Streptococcus_sp_LPB0220	0.00693849999999999
MetaG_P00250	MetaB_MEred	Streptococcus_sp_oral_taxon_431	0.0041881
MetaG_P00250	MetaB_MEred	Tannerella_sp_oral_taxon_HOT-286	0.00420480000000001
MetaG_P00250	MetaB_MEred	Treponema_putidum	-0.00543290000000002
MetaG_P00250	MetaB_MEred	Treponema_sp_OMZ_838	0.00282399999999999
MetaG_P00250	MetaB_MEred	Veillonella_atypica	0.00121399999999999
MetaG_P00250	MetaB_MEred	Veillonella_dispar	0.0030868
MetaG_P00250	MetaB_MEred	Veillonella_parvula	0.00452910000000001
MetaG_P00250	MetaB_MEsalmon	Acinetobacter_baumannii	0.00988150000000002
MetaG_P00250	MetaB_MEsalmon	Actinomyces_oris	0.00524150000000001
MetaG_P00250	MetaB_MEsalmon	Actinomyces_pacaensis	0.00303330000000002
MetaG_P00250	MetaB_MEsalmon	Actinomyces_sp_oral_taxon_897	0.00282650000000001
MetaG_P00250	MetaB_MEsalmon	Actinomyces_viscosus	0.00394450000000002
MetaG_P00250	MetaB_MEsalmon	Aggregatibacter_aphrophilus	0.00221150000000001
MetaG_P00250	MetaB_MEsalmon	Bacteroides_heparinolyticus	0.0025414
MetaG_P00250	MetaB_MEsalmon	Campylobacter_concisus	0.0028377
MetaG_P00250	MetaB_MEsalmon	Campylobacter_showae	0.0022451
MetaG_P00250	MetaB_MEsalmon	Capnocytophaga_gingivalis	0.0032066
MetaG_P00250	MetaB_MEsalmon	Capnocytophaga_leadbetteri	0.0051409
MetaG_P00250	MetaB_MEsalmon	Escherichia_coli	0.0319298
MetaG_P00250	MetaB_MEsalmon	Fusobacterium_necrophorum	0.00301100000000001
MetaG_P00250	MetaB_MEsalmon	Fusobacterium_periodonticum	0.00381600000000001
MetaG_P00250	MetaB_MEsalmon	Gardnerella_vaginalis	0.00328490000000001
MetaG_P00250	MetaB_MEsalmon	Gemella_haemolysans	0.00233450000000002
MetaG_P00250	MetaB_MEsalmon	Gemella_morbillorum	0.0025414
MetaG_P00250	MetaB_MEsalmon	Haemophilus_influenzae	-0.003362
MetaG_P00250	MetaB_MEsalmon	Haemophilus_parahaemolyticus	0.00885850000000002
MetaG_P00250	MetaB_MEsalmon	Haemophilus_parainfluenzae	0.0033743
MetaG_P00250	MetaB_MEsalmon	Lachnoanaerobaculum_umeaense	0.00292149999999999
MetaG_P00250	MetaB_MEsalmon	Lachnospiraceae_bacterium	0.0021612
MetaG_P00250	MetaB_MEsalmon	Lachnospiraceae_bacterium_GAM79	0.0036091
MetaG_P00250	MetaB_MEsalmon	Lachnospiraceae_bacterium_oral_taxon_500	0.00362590000000002
MetaG_P00250	MetaB_MEsalmon	Lactobacillus_salivarius	0.0040396
MetaG_P00250	MetaB_MEsalmon	Lautropia_mirabilis	0.0021948
MetaG_P00250	MetaB_MEsalmon	Leptotrichia_sp_oral_taxon_212	0.00288240000000001
MetaG_P00250	MetaB_MEsalmon	Leptotrichia_sp_oral_taxon_498	0.0031284
MetaG_P00250	MetaB_MEsalmon	Leptotrichia_wadei	0.00322900000000001
MetaG_P00250	MetaB_MEsalmon	Megasphaera_hexanoica	0.0046601
MetaG_P00250	MetaB_MEsalmon	Mogibacterium_diversum	-0.00514529999999999
MetaG_P00250	MetaB_MEsalmon	Moraxella_catarrhalis	-0.0378432
MetaG_P00250	MetaB_MEsalmon	Neisseria_elongata	0.00268670000000001
MetaG_P00250	MetaB_MEsalmon	Neisseria_meningitidis	0.0028656
MetaG_P00250	MetaB_MEsalmon	Neisseria_mucosa	0.00652730000000001
MetaG_P00250	MetaB_MEsalmon	Neisseria_subflava	0.00585080000000002
MetaG_P00250	MetaB_MEsalmon	Parvimonas_micra	0.00397250000000002
MetaG_P00250	MetaB_MEsalmon	Porphyromonas_gingivalis	-0.00496649999999998
MetaG_P00250	MetaB_MEsalmon	Prevotella_denticola	0.002083
MetaG_P00250	MetaB_MEsalmon	Prevotella_intermedia	0.00473280000000001
MetaG_P00250	MetaB_MEsalmon	Prevotella_jejuni	-0.000225799999999998
MetaG_P00250	MetaB_MEsalmon	Prevotella_melaninogenica	5.93000000000121e-05
MetaG_P00250	MetaB_MEsalmon	Prevotella_oris	0.0031619
MetaG_P00250	MetaB_MEsalmon	Pseudomonas_aeruginosa	-0.0256451
MetaG_P00250	MetaB_MEsalmon	Pseudomonas_putida	0.0116369
MetaG_P00250	MetaB_MEsalmon	Ralstonia_mannitolilytica	0.00419050000000001
MetaG_P00250	MetaB_MEsalmon	Rothia_dentocariosa	-0.003362
MetaG_P00250	MetaB_MEsalmon	Rothia_mucilaginosa	0.00328490000000001
MetaG_P00250	MetaB_MEsalmon	Ruania_sp_HY168	0.0148625
MetaG_P00250	MetaB_MEsalmon	Ruminococcus_bicirculans	0.00246870000000002
MetaG_P00250	MetaB_MEsalmon	Saccharibacteria	0.0036986
MetaG_P00250	MetaB_MEsalmon	Schaalia_odontolytica	0.00258610000000001
MetaG_P00250	MetaB_MEsalmon	Selenomonas_sp_oral_taxon_126	0.00261400000000001
MetaG_P00250	MetaB_MEsalmon	Selenomonas_sp_oral_taxon_920	0.00308360000000002
MetaG_P00250	MetaB_MEsalmon	Sneathia_amnii	0.003911
MetaG_P00250	MetaB_MEsalmon	Streptococcus_gordonii	0.00328490000000001
MetaG_P00250	MetaB_MEsalmon	Streptococcus_intermedius	0.00328490000000001
MetaG_P00250	MetaB_MEsalmon	Streptococcus_mitis	-0.00157309999999999
MetaG_P00250	MetaB_MEsalmon	Streptococcus_pneumoniae	-0.0190038
MetaG_P00250	MetaB_MEsalmon	Streptococcus_salivarius	0.0125984
MetaG_P00250	MetaB_MEsalmon	Streptococcus_sanguinis	0.00222269999999999
MetaG_P00250	MetaB_MEsalmon	Streptococcus_sp_LPB0220	0.0061919
MetaG_P00250	MetaB_MEsalmon	Streptococcus_sp_oral_taxon_431	0.00179790000000002
MetaG_P00250	MetaB_MEsalmon	Tannerella_sp_oral_taxon_HOT-286	0.00384390000000001
MetaG_P00250	MetaB_MEsalmon	Treponema_putidum	-0.00797970000000001
MetaG_P00250	MetaB_MEsalmon	Treponema_sp_OMZ_838	0.0025078
MetaG_P00250	MetaB_MEsalmon	Veillonella_atypica	0.00249660000000002
MetaG_P00250	MetaB_MEsalmon	Veillonella_dispar	0.00261400000000001
MetaG_P00250	MetaB_MEsalmon	Veillonella_parvula	0.00357560000000001
MetaG_P00380	MetaB_MEbisque4	Acinetobacter_baumannii	-0.00465359999999998
MetaG_P00380	MetaB_MEbisque4	Actinomyces_oris	0.00709170000000003
MetaG_P00380	MetaB_MEbisque4	Actinomyces_pacaensis	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Actinomyces_sp_oral_taxon_897	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Actinomyces_viscosus	0.0058898
MetaG_P00380	MetaB_MEbisque4	Aggregatibacter_aphrophilus	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Bacteroides_heparinolyticus	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Campylobacter_concisus	0.00592330000000002
MetaG_P00380	MetaB_MEbisque4	Campylobacter_showae	0.00645440000000003
MetaG_P00380	MetaB_MEbisque4	Capnocytophaga_gingivalis	0.00555990000000001
MetaG_P00380	MetaB_MEbisque4	Capnocytophaga_leadbetteri	0.00576680000000002
MetaG_P00380	MetaB_MEbisque4	Escherichia_coli	0.0110217
MetaG_P00380	MetaB_MEbisque4	Fusobacterium_necrophorum	0.00600719999999999
MetaG_P00380	MetaB_MEbisque4	Fusobacterium_periodonticum	0.00786870000000001
MetaG_P00380	MetaB_MEbisque4	Gardnerella_vaginalis	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Gemella_haemolysans	0.0059457
MetaG_P00380	MetaB_MEbisque4	Gemella_morbillorum	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Haemophilus_influenzae	0.00704140000000003
MetaG_P00380	MetaB_MEbisque4	Haemophilus_parahaemolyticus	0.00725940000000003
MetaG_P00380	MetaB_MEbisque4	Haemophilus_parainfluenzae	0.006801
MetaG_P00380	MetaB_MEbisque4	Lachnoanaerobaculum_umeaense	0.00566060000000002
MetaG_P00380	MetaB_MEbisque4	Lachnospiraceae_bacterium	0.00548170000000003
MetaG_P00380	MetaB_MEbisque4	Lachnospiraceae_bacterium_GAM79	0.00543140000000003
MetaG_P00380	MetaB_MEbisque4	Lachnospiraceae_bacterium_oral_taxon_500	0.00415680000000002
MetaG_P00380	MetaB_MEbisque4	Lactobacillus_salivarius	0.00576120000000002
MetaG_P00380	MetaB_MEbisque4	Lautropia_mirabilis	0.00585059999999998
MetaG_P00380	MetaB_MEbisque4	Leptotrichia_sp_oral_taxon_212	0.0062643
MetaG_P00380	MetaB_MEbisque4	Leptotrichia_sp_oral_taxon_498	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Leptotrichia_wadei	0.00563259999999999
MetaG_P00380	MetaB_MEbisque4	Megasphaera_hexanoica	0.0059457
MetaG_P00380	MetaB_MEbisque4	Mogibacterium_diversum	0.00502330000000001
MetaG_P00380	MetaB_MEbisque4	Moraxella_catarrhalis	0.0209613
MetaG_P00380	MetaB_MEbisque4	Neisseria_elongata	0.00554320000000003
MetaG_P00380	MetaB_MEbisque4	Neisseria_meningitidis	0.00533070000000002
MetaG_P00380	MetaB_MEbisque4	Neisseria_mucosa	0.00689040000000002
MetaG_P00380	MetaB_MEbisque4	Neisseria_subflava	0.00334620000000002
MetaG_P00380	MetaB_MEbisque4	Parvimonas_micra	0.00640970000000002
MetaG_P00380	MetaB_MEbisque4	Porphyromonas_gingivalis	-0.0022218
MetaG_P00380	MetaB_MEbisque4	Prevotella_denticola	0.00577240000000001
MetaG_P00380	MetaB_MEbisque4	Prevotella_intermedia	0.00676189999999999
MetaG_P00380	MetaB_MEbisque4	Prevotella_jejuni	0.00602390000000003
MetaG_P00380	MetaB_MEbisque4	Prevotella_melaninogenica	0.00820969999999999
MetaG_P00380	MetaB_MEbisque4	Prevotella_oris	0.00502330000000001
MetaG_P00380	MetaB_MEbisque4	Pseudomonas_aeruginosa	0.000338600000000022
MetaG_P00380	MetaB_MEbisque4	Pseudomonas_putida	0.00789670000000003
MetaG_P00380	MetaB_MEbisque4	Ralstonia_mannitolilytica	0.00818180000000002
MetaG_P00380	MetaB_MEbisque4	Rothia_dentocariosa	0.00837189999999999
MetaG_P00380	MetaB_MEbisque4	Rothia_mucilaginosa	0.0084613
MetaG_P00380	MetaB_MEbisque4	Ruania_sp_HY168	0.00968000000000002
MetaG_P00380	MetaB_MEbisque4	Ruminococcus_bicirculans	0.00453130000000002
MetaG_P00380	MetaB_MEbisque4	Saccharibacteria	0.00780720000000001
